"";"user_id";"reading_index";"part_id";"duration"
"242";"User_39";"2";1057615;NA
"1749";"User_39";"3";1056980;2
"1750";"User_39";"4";1057023;NA
"22043";"User_39";"5";1056909;8
"22044";"User_39";"6";1056945;1
"22045";"User_39";"7";1056928;1
"22046";"User_39";"8";1056955;NA
"4014";"User_390";"1";1056980;131
"4015";"User_390";"2";1057023;445
"4018";"User_390";"3";1057074;325
"4019";"User_390";"4";1057141;NA
"4020";"User_391";"1";1057179;5
"4021";"User_391";"2";1057199;NA
"4027";"User_392";"1";1059094;NA
"10317";"User_392";"10";1056955;NA
"10332";"User_392";"11";1056980;170
"10333";"User_392";"12";1057023;698
"10334";"User_392";"13";1057074;275
"10335";"User_392";"14";1057141;924
"10340";"User_392";"15";1057179;131
"10341";"User_392";"16";1057199;NA
"7563";"User_392";"2";1057671;87
"7564";"User_392";"3";1057759;NA
"10311";"User_392";"4";1056764;2
"10312";"User_392";"5";1056793;2
"10313";"User_392";"6";1056865;123
"10314";"User_392";"7";1056909;12
"10315";"User_392";"8";1056928;275
"10316";"User_392";"9";1056945;1
"4033";"User_393";"1";1056764;99
"4034";"User_393";"2";1056793;89
"4035";"User_393";"3";1056865;NA
"4044";"User_394";"1";1056909;7
"4045";"User_394";"2";1056928;121
"4046";"User_394";"3";1056945;8
"4047";"User_394";"4";1056955;NA
"4052";"User_395";"1";1057253;3
"4053";"User_395";"2";1057300;9
"4054";"User_395";"3";1057363;13
"4055";"User_395";"4";1057409;26
"4056";"User_395";"5";1057443;32
"4057";"User_395";"6";1057502;NA
"4066";"User_396";"1";1056793;55
"4067";"User_396";"2";1056865;NA
"4069";"User_397";"1";1056764;126
"4070";"User_397";"2";1056793;3
"4071";"User_397";"3";1056865;NA
"4079";"User_398";"1";1056980;39
"4080";"User_398";"2";1057023;1065
"4084";"User_398";"3";1057074;15
"4085";"User_398";"4";1057141;496
"4100";"User_398";"5";1057179;2
"4101";"User_398";"6";1057199;10
"4102";"User_398";"7";1057253;141
"4103";"User_398";"8";1057300;1217
"4104";"User_398";"9";1057363;NA
"4086";"User_399";"1";1056980;1
"4087";"User_399";"2";1057023;NA
"8";"User_4";"1";1056980;8
"25";"User_4";"10";1057409;3
"28";"User_4";"11";1057443;2
"30";"User_4";"12";1057502;22
"31";"User_4";"13";1057569;9
"32";"User_4";"14";1057615;NA
"9";"User_4";"2";1057023;17
"10";"User_4";"3";1057074;16
"11";"User_4";"4";1057141;21
"12";"User_4";"5";1057179;37
"13";"User_4";"6";1057199;17
"14";"User_4";"7";1057253;11
"16";"User_4";"8";1057300;1
"17";"User_4";"9";1057363;36
"249";"User_40";"1";1056764;NA
"350";"User_40";"2";1056909;18
"351";"User_40";"3";1056764;51
"352";"User_40";"4";1056793;NA
"8538";"User_40";"5";1056980;NA
"11763";"User_40";"6";1057253;72
"11764";"User_40";"7";1057300;12
"11765";"User_40";"8";1057363;NA
"4105";"User_400";"1";1056764;4
"4114";"User_400";"10";1056955;7
"4115";"User_400";"11";1056980;2
"4116";"User_400";"12";1057023;1
"4117";"User_400";"13";1057074;1
"4118";"User_400";"14";1057141;8
"4119";"User_400";"15";1057179;13
"4120";"User_400";"16";1057253;12
"4121";"User_400";"17";1057569;110
"4122";"User_400";"18";1057615;95
"4124";"User_400";"19";1057671;70
"4106";"User_400";"2";1056793;11
"4125";"User_400";"20";1057759;271
"4127";"User_400";"21";1057824;196
"4141";"User_400";"22";1059094;2
"4142";"User_400";"23";1059159;NA
"8813";"User_400";"24";1057409;2
"8814";"User_400";"25";1057443;1
"8815";"User_400";"26";1057502;14
"8816";"User_400";"27";1057671;NA
"9847";"User_400";"28";1057409;23
"9849";"User_400";"29";1057443;138
"4107";"User_400";"3";1056764;16
"9852";"User_400";"30";1057502;NA
"4108";"User_400";"4";1056764;10
"4109";"User_400";"5";1056793;1
"4110";"User_400";"6";1056865;8
"4111";"User_400";"7";1056909;2
"4112";"User_400";"8";1056928;1
"4113";"User_400";"9";1056945;1
"4128";"User_401";"1";1059094;22
"4133";"User_401";"2";1059159;NA
"4129";"User_402";"1";1056909;1
"4130";"User_402";"2";1056928;1
"4131";"User_402";"3";1056945;1
"4132";"User_402";"4";1056955;73
"4136";"User_402";"5";1056980;1
"4137";"User_402";"6";1057023;1
"4138";"User_402";"7";1057074;1
"4139";"User_402";"8";1057141;NA
"4140";"User_403";"1";1056764;156
"4171";"User_403";"10";1057023;2480
"4242";"User_403";"11";1057074;548
"4246";"User_403";"12";1057023;570
"4262";"User_403";"13";1059094;6
"4263";"User_403";"14";1057671;86
"4264";"User_403";"15";1057759;14
"4265";"User_403";"16";1057759;384
"4269";"User_403";"17";1056980;7
"4270";"User_403";"18";1057023;0
"4271";"User_403";"19";1057074;47
"4145";"User_403";"2";1056793;NA
"4274";"User_403";"20";1057141;1971
"4301";"User_403";"21";1057179;NA
"4568";"User_403";"22";1057179;1576
"4569";"User_403";"23";1057199;86
"4570";"User_403";"24";1057253;666
"4571";"User_403";"25";1057300;365
"4572";"User_403";"26";1057363;306
"4573";"User_403";"27";1057409;2161
"4577";"User_403";"28";1057443;819
"4578";"User_403";"29";1057502;288
"4160";"User_403";"3";1056909;99
"4579";"User_403";"30";1057569;7
"4580";"User_403";"31";1057615;8
"4581";"User_403";"32";1057671;416
"4582";"User_403";"33";1057759;NA
"9826";"User_403";"34";1056764;2
"9827";"User_403";"35";1056793;1
"9828";"User_403";"36";1056865;7
"9829";"User_403";"37";1056909;72
"9831";"User_403";"38";1056928;6
"9832";"User_403";"39";1056945;3
"4161";"User_403";"4";1056928;53
"9833";"User_403";"40";1056955;5
"9834";"User_403";"41";1056980;2
"9835";"User_403";"42";1057023;NA
"10254";"User_403";"43";1057179;78
"10256";"User_403";"44";1056980;2
"10257";"User_403";"45";1057023;7
"10258";"User_403";"46";1057074;4
"10259";"User_403";"47";1057141;NA
"10318";"User_403";"48";1056764;4
"10319";"User_403";"49";1056793;1
"4162";"User_403";"5";1056945;7
"10320";"User_403";"50";1056865;NA
"15229";"User_403";"51";1056909;2
"15230";"User_403";"52";1056928;2
"15231";"User_403";"53";1056945;3
"15232";"User_403";"54";1056980;1
"15233";"User_403";"55";1057023;635
"15243";"User_403";"56";1057409;1
"15244";"User_403";"57";1057443;1
"15245";"User_403";"58";1057502;NA
"4163";"User_403";"6";1056955;131
"4166";"User_403";"7";1056980;131
"4169";"User_403";"8";1057023;13
"4170";"User_403";"9";1057023;335
"4143";"User_404";"1";1056764;3
"4155";"User_404";"10";1056955;14
"4156";"User_404";"11";1056980;143
"4159";"User_404";"12";1057023;NA
"4324";"User_404";"13";1056980;NA
"15602";"User_404";"14";1056909;7
"15603";"User_404";"15";1056909;24
"15604";"User_404";"16";1056928;5
"15605";"User_404";"17";1056945;1
"15606";"User_404";"18";1056955;NA
"16542";"User_404";"19";1056764;1
"4144";"User_404";"2";1056793;152
"16543";"User_404";"20";1056793;2
"16544";"User_404";"21";1056865;9
"16545";"User_404";"22";1056909;1
"16546";"User_404";"23";1056928;1
"16547";"User_404";"24";1056945;1
"16548";"User_404";"25";1056955;47
"16549";"User_404";"26";1057023;1
"16550";"User_404";"27";1056980;1
"16551";"User_404";"28";1057074;2
"16552";"User_404";"29";1057141;485
"4147";"User_404";"3";1056865;715
"16555";"User_404";"30";1056955;1
"16556";"User_404";"31";1056945;1
"16557";"User_404";"32";1056928;1
"16558";"User_404";"33";1056909;NA
"19941";"User_404";"34";1057253;109
"19945";"User_404";"35";1057300;35
"19947";"User_404";"36";1057363;NA
"22970";"User_404";"37";1056764;1
"22971";"User_404";"38";1056793;1
"22972";"User_404";"39";1056865;8
"4149";"User_404";"4";1056764;2
"22973";"User_404";"40";1056980;1
"22974";"User_404";"41";1057023;1
"22975";"User_404";"42";1057074;1
"22976";"User_404";"43";1057141;1955
"22987";"User_404";"44";1059159;1
"22988";"User_404";"45";1059094;60
"22989";"User_404";"46";1057671;1
"22990";"User_404";"47";1057759;1
"22991";"User_404";"48";1057824;NA
"4150";"User_404";"5";1056793;2
"4151";"User_404";"6";1056865;10
"4152";"User_404";"7";1056909;5
"4153";"User_404";"8";1056928;3
"4154";"User_404";"9";1056945;2
"4172";"User_405";"1";1056764;2
"4181";"User_405";"10";1057074;3
"4182";"User_405";"11";1057141;19
"4183";"User_405";"12";1057179;1
"4184";"User_405";"13";1057199;8
"4185";"User_405";"14";1057253;1
"4186";"User_405";"15";1057300;1
"4187";"User_405";"16";1057363;10
"4188";"User_405";"17";1057409;1
"4189";"User_405";"18";1057443;1
"4190";"User_405";"19";1057502;13
"4173";"User_405";"2";1056793;36
"4191";"User_405";"20";1057569;1
"4192";"User_405";"21";1057615;10
"4193";"User_405";"22";1057671;2
"4194";"User_405";"23";1057759;7
"4195";"User_405";"24";1057824;17
"4196";"User_405";"25";1059094;1
"4197";"User_405";"26";1059159;NA
"4174";"User_405";"3";1056865;57
"4175";"User_405";"4";1056909;16
"4176";"User_405";"5";1056928;18
"4177";"User_405";"6";1056945;22
"4178";"User_405";"7";1056955;12
"4179";"User_405";"8";1056980;3
"4180";"User_405";"9";1057023;2
"4198";"User_406";"1";1056764;134
"4202";"User_406";"2";1056793;86
"4203";"User_406";"3";1056865;NA
"4199";"User_407";"1";1056764;1
"4260";"User_407";"10";1057023;1
"7198";"User_407";"100";1057179;1
"7199";"User_407";"101";1057199;5
"7200";"User_407";"102";1057253;2
"7201";"User_407";"103";1057300;9
"7202";"User_407";"104";1057409;6
"7203";"User_407";"105";1057443;1
"7204";"User_407";"106";1057502;NA
"7572";"User_407";"107";1057569;1
"7574";"User_407";"108";1057615;32
"7576";"User_407";"109";1057502;1
"4261";"User_407";"11";1056980;1691
"7577";"User_407";"110";1057443;1
"7578";"User_407";"111";1057409;NA
"7751";"User_407";"112";1057253;4
"7752";"User_407";"113";1057300;7
"7753";"User_407";"114";1057363;11
"7754";"User_407";"115";1057409;2
"7755";"User_407";"116";1057443;4
"7756";"User_407";"117";1057502;15
"7757";"User_407";"118";1057569;97
"7758";"User_407";"119";1057615;NA
"4292";"User_407";"12";1056955;1
"9144";"User_407";"120";1056909;NA
"10842";"User_407";"121";1056909;2
"10843";"User_407";"122";1056928;1
"10844";"User_407";"123";1056945;1
"10845";"User_407";"124";1056955;10
"10846";"User_407";"125";1056980;2
"10847";"User_407";"126";1057023;3
"10848";"User_407";"127";1057074;6
"10849";"User_407";"128";1057141;31
"10851";"User_407";"129";1057179;1
"4293";"User_407";"13";1056945;1
"10852";"User_407";"130";1057199;6
"10853";"User_407";"131";1057253;1
"10854";"User_407";"132";1057300;1
"10855";"User_407";"133";1057363;6
"10856";"User_407";"134";1057409;1
"10857";"User_407";"135";1057443;4
"10858";"User_407";"136";1057502;98
"10864";"User_407";"137";1057569;20
"10865";"User_407";"138";1057615;NA
"10998";"User_407";"139";1057569;16
"4294";"User_407";"14";1056928;1
"10999";"User_407";"140";1057615;NA
"11006";"User_407";"141";1057569;1
"11007";"User_407";"142";1057615;NA
"11837";"User_407";"143";1057409;2
"11838";"User_407";"144";1057443;4
"11839";"User_407";"145";1057502;NA
"12340";"User_407";"146";1056764;16
"12341";"User_407";"147";1056793;NA
"15881";"User_407";"148";1057409;4
"15882";"User_407";"149";1057443;3
"4295";"User_407";"15";1056909;4
"15883";"User_407";"150";1057502;79
"15888";"User_407";"151";1057569;2
"15890";"User_407";"152";1057615;NA
"16186";"User_407";"153";1057569;2
"16187";"User_407";"154";1057615;452
"16188";"User_407";"155";1057671;2
"16189";"User_407";"156";1057759;11
"16190";"User_407";"157";1057824;NA
"4296";"User_407";"16";1057023;1
"4297";"User_407";"17";1056980;1
"4298";"User_407";"18";1057141;1
"4299";"User_407";"19";1057074;1109
"4200";"User_407";"2";1056865;1
"4304";"User_407";"20";1057179;1
"4305";"User_407";"21";1057199;1375
"4325";"User_407";"22";1057253;1
"4326";"User_407";"23";1057300;26
"4327";"User_407";"24";1057363;1138
"4353";"User_407";"25";1057409;1
"4354";"User_407";"26";1057443;1
"4355";"User_407";"27";1057502;1462
"4374";"User_407";"28";1057569;1
"4375";"User_407";"29";1057615;1380
"4201";"User_407";"3";1056793;1144
"4386";"User_407";"30";1057671;1
"4387";"User_407";"31";1057759;1
"4388";"User_407";"32";1057824;NA
"4415";"User_407";"33";1059094;1
"4416";"User_407";"34";1059159;1411
"4421";"User_407";"35";1059159;1
"4422";"User_407";"36";1059094;8
"4423";"User_407";"37";1057023;1
"4424";"User_407";"38";1056980;2
"4425";"User_407";"39";1057074;1
"4224";"User_407";"4";1056909;1
"4426";"User_407";"40";1057141;5
"4427";"User_407";"41";1056928;1
"4428";"User_407";"42";1056909;1
"4429";"User_407";"43";1056955;2
"4430";"User_407";"44";1056945;2
"4431";"User_407";"45";1057023;2
"4432";"User_407";"46";1056980;1
"4433";"User_407";"47";1057141;1
"4434";"User_407";"48";1057074;6
"4436";"User_407";"49";1057199;2
"4225";"User_407";"5";1056928;1
"4437";"User_407";"50";1057179;2
"4438";"User_407";"51";1057300;1
"4439";"User_407";"52";1057253;1
"4440";"User_407";"53";1057363;NA
"6817";"User_407";"54";1056764;3
"6818";"User_407";"55";1056793;3
"6819";"User_407";"56";1056865;568
"6830";"User_407";"57";1056980;2
"6831";"User_407";"58";1057023;NA
"7146";"User_407";"59";1056928;1
"4226";"User_407";"6";1056945;1
"7147";"User_407";"60";1056909;1
"7148";"User_407";"61";1056955;1
"7149";"User_407";"62";1056945;5
"7150";"User_407";"63";1056980;1
"7151";"User_407";"64";1057074;1
"7152";"User_407";"65";1057023;1
"7153";"User_407";"66";1057141;47
"7154";"User_407";"67";1056928;1
"7155";"User_407";"68";1056909;2
"7156";"User_407";"69";1056955;1
"4227";"User_407";"7";1056955;1700
"7157";"User_407";"70";1056945;26
"7158";"User_407";"71";1056980;1
"7159";"User_407";"72";1057074;1
"7160";"User_407";"73";1057023;1
"7161";"User_407";"74";1057141;45
"7162";"User_407";"75";1057179;1
"7163";"User_407";"76";1057199;8
"7164";"User_407";"77";1057363;1
"7165";"User_407";"78";1057300;1
"7166";"User_407";"79";1057253;567
"4258";"User_407";"8";1057141;1
"7172";"User_407";"80";1057409;2
"7173";"User_407";"81";1057502;1
"7174";"User_407";"82";1057443;764
"7181";"User_407";"83";1057253;1
"7182";"User_407";"84";1057363;1
"7183";"User_407";"85";1057300;278
"7184";"User_407";"86";1057199;3
"7185";"User_407";"87";1057179;2
"7186";"User_407";"88";1056980;1
"7187";"User_407";"89";1057141;1
"4259";"User_407";"9";1057074;1
"7188";"User_407";"90";1057074;2
"7189";"User_407";"91";1057023;2
"7190";"User_407";"92";1056928;1
"7191";"User_407";"93";1056909;1
"7192";"User_407";"94";1056955;1
"7193";"User_407";"95";1056945;47
"7194";"User_407";"96";1056980;1
"7195";"User_407";"97";1057074;1
"7196";"User_407";"98";1057023;9
"7197";"User_407";"99";1057141;355
"4209";"User_408";"1";1056764;99
"4222";"User_408";"10";1056928;455
"4234";"User_408";"11";1056945;0
"4235";"User_408";"12";1056955;254
"4243";"User_408";"13";1056980;92
"4244";"User_408";"14";1057023;471
"4247";"User_408";"15";1057074;269
"4256";"User_408";"16";1057141;681
"4267";"User_408";"17";1057179;146
"4276";"User_408";"18";1057199;63
"4278";"User_408";"19";1057253;299
"4212";"User_408";"2";1056793;126
"4282";"User_408";"20";1057300;327
"4283";"User_408";"21";1057363;86
"4284";"User_408";"22";1057409;NA
"4214";"User_408";"3";1056865;294
"4215";"User_408";"4";1056764;4
"4216";"User_408";"5";1056793;3
"4217";"User_408";"6";1056865;16
"4218";"User_408";"7";1056909;1
"4219";"User_408";"8";1056928;68
"4220";"User_408";"9";1056909;200
"4221";"User_409";"1";1056764;55
"4223";"User_409";"2";1056793;27
"4228";"User_409";"3";1056865;NA
"263";"User_41";"1";1056909;5
"264";"User_41";"2";1056928;20
"265";"User_41";"3";1056945;NA
"313";"User_41";"4";1056909;28
"314";"User_41";"5";1056928;15
"315";"User_41";"6";1056945;138
"316";"User_41";"7";1056955;NA
"16646";"User_41";"8";1057671;178
"16648";"User_41";"9";1057759;NA
"4249";"User_410";"1";1057253;6
"21932";"User_410";"10";1057671;45
"21933";"User_410";"11";1057759;NA
"4250";"User_410";"2";1057179;10
"4251";"User_410";"3";1056909;2
"4252";"User_410";"4";1056928;1
"4253";"User_410";"5";1056945;13
"4254";"User_410";"6";1056955;NA
"21918";"User_410";"7";1057409;2
"21919";"User_410";"8";1057443;1519
"21931";"User_410";"9";1057502;90
"4266";"User_411";"1";1056764;251
"4268";"User_411";"2";1056793;85
"4272";"User_411";"3";1056865;15
"4273";"User_411";"4";1056909;5
"4275";"User_411";"5";1056764;NA
"4277";"User_412";"1";1056980;11
"4279";"User_412";"2";1057023;44
"4280";"User_412";"3";1057074;16
"4281";"User_412";"4";1057141;NA
"4308";"User_413";"1";1056764;25
"4310";"User_413";"2";1056793;4
"4311";"User_413";"3";1056865;NA
"25476";"User_413";"4";1057409;20
"25477";"User_413";"5";1057443;4
"25478";"User_413";"6";1057502;NA
"4321";"User_414";"1";1056764;15
"4322";"User_414";"2";1056793;NA
"4362";"User_415";"1";1056764;6
"4372";"User_415";"10";1056764;NA
"5486";"User_415";"11";1056764;6
"5487";"User_415";"12";1056793;5
"5488";"User_415";"13";1056865;NA
"4363";"User_415";"2";1056793;2
"4364";"User_415";"3";1056865;42
"4365";"User_415";"4";1056909;3
"4366";"User_415";"5";1056928;3
"4367";"User_415";"6";1056945;1
"4368";"User_415";"7";1056955;4
"4369";"User_415";"8";1056980;22
"4371";"User_415";"9";1057023;52
"4380";"User_416";"1";1056764;71
"4381";"User_416";"2";1056793;82
"4385";"User_416";"3";1056865;NA
"4403";"User_417";"1";1056980;NA
"25051";"User_417";"10";1057199;13
"25052";"User_417";"11";1057253;10
"25053";"User_417";"12";1057300;5
"25054";"User_417";"13";1057363;18
"25055";"User_417";"14";1057409;2
"25056";"User_417";"15";1057443;1
"25057";"User_417";"16";1057502;9
"25058";"User_417";"17";1057569;4
"25059";"User_417";"18";1057615;12
"25060";"User_417";"19";1057671;NA
"6004";"User_417";"2";1056980;NA
"21777";"User_417";"3";1057409;94
"21778";"User_417";"4";1057443;NA
"25046";"User_417";"5";1056980;3
"25047";"User_417";"6";1057023;20
"25048";"User_417";"7";1057074;6
"25049";"User_417";"8";1057141;25
"25050";"User_417";"9";1057179;43
"4407";"User_418";"1";1056909;2
"4408";"User_418";"2";1056928;1
"4409";"User_418";"3";1056945;8
"4410";"User_418";"4";1056955;NA
"4471";"User_419";"1";1057671;18
"4472";"User_419";"2";1057759;56
"4473";"User_419";"3";1057824;NA
"266";"User_42";"1";1056764;84
"275";"User_42";"10";1057141;64
"279";"User_42";"11";1057179;26
"280";"User_42";"12";1057199;6
"281";"User_42";"13";1057253;29
"282";"User_42";"14";1057300;17
"283";"User_42";"15";1057363;NA
"267";"User_42";"2";1056793;56
"268";"User_42";"3";1056865;154
"269";"User_42";"4";1056909;2
"270";"User_42";"5";1056928;2
"271";"User_42";"6";1056945;3
"272";"User_42";"7";1056980;31
"273";"User_42";"8";1057023;81
"274";"User_42";"9";1057074;36
"4474";"User_420";"1";1059094;9
"4475";"User_420";"2";1059159;NA
"4961";"User_420";"3";1059094;2
"4962";"User_420";"4";1059159;NA
"4476";"User_421";"1";1056793;1
"4489";"User_421";"10";1057141;1
"4490";"User_421";"11";1057074;281
"4491";"User_421";"12";1057179;1
"4492";"User_421";"13";1057199;159
"4493";"User_421";"14";1057253;1
"4494";"User_421";"15";1057300;1
"4495";"User_421";"16";1057363;307
"4497";"User_421";"17";1057409;1
"4498";"User_421";"18";1057443;1
"4499";"User_421";"19";1057502;177
"4477";"User_421";"2";1056764;1
"4500";"User_421";"20";1057569;1
"4501";"User_421";"21";1057615;89
"4502";"User_421";"22";1057824;1
"4503";"User_421";"23";1057759;1
"4504";"User_421";"24";1057671;142
"4505";"User_421";"25";1059094;1
"4506";"User_421";"26";1059159;104
"4507";"User_421";"27";1059094;1
"4508";"User_421";"28";1059159;NA
"4478";"User_421";"3";1056865;1630
"4483";"User_421";"4";1056909;1
"4484";"User_421";"5";1056955;1
"4485";"User_421";"6";1056945;1
"4486";"User_421";"7";1056928;273
"4487";"User_421";"8";1057023;1
"4488";"User_421";"9";1056980;1
"4496";"User_422";"1";1056980;881
"4509";"User_422";"2";1057023;NA
"4515";"User_423";"1";1056764;101
"4593";"User_423";"10";1057300;110
"4594";"User_423";"11";1057363;81
"4595";"User_423";"12";1057409;1200
"4596";"User_423";"13";1057443;134
"4597";"User_423";"14";1057502;184
"4598";"User_423";"15";1057569;6
"4599";"User_423";"16";1057615;NA
"5872";"User_423";"17";1057409;1
"5873";"User_423";"18";1057443;1
"5874";"User_423";"19";1057502;7
"4516";"User_423";"2";1056793;155
"5875";"User_423";"20";1057671;1
